"","query.number","significant","p.value","term.size","query.size","overlap.size","precision","recall","term.id","domain","subgraph.number","term.name","relative.depth","intersection","IC"
"1677","salmon",TRUE,3.21e-09,1478,442,83,0.188,0.056,"GO:0098588","CC",1,"bounding membrane of organelle",2,"ITGAL,STAB1,CD4,TYROBP,SLC11A1,CD74,MSR1,CYBA,CASP8,CTSA,STK10,ST6GAL1,PTPRC,CMTM6,CYTH4,TSPO,NCF4,CTSZ,ATP8B4,BMF,CD33,SYNGR2,CTSC,UNC93B1,SLC15A3,TCIRG1,DSE,ST8SIA4,WNT5A,RAB32,VAMP8,PLAU,NCKAP1L,ABCC4,CD68,TLR2,MYO7A,SCAMP2,ITGAX,SLC2A5,CD53,FCGR2A,LHFPL2,IQGAP2,FCGR1A,ACSL1,LY96,FCER1G,ITGB2,CYBB,B2M,SNX20,LAIR1,CD300A,ADRB2,PTAFR,ITGAM,CD14,FPR1,C3AR1,OLR1,TBC1D10C,B3GNT5,CD163,FZD2,SELL,HLA-DRB1,TLR7,HLA-DQA1,SERPINA1,FCGR1B,HLA-DOA,HLA-DMA,HLA-DRA,LILRB3,HLA-F,HLA-DPB1,HLA-DPA1,HLA-B,NFAM1,HLA-DMB,SIGLEC14,IKBKE",2.95120015241941
"1678","salmon",TRUE,1.93e-17,550,442,58,0.131,0.105,"GO:0012506","CC",1,"vesicle membrane",2,"ITGAL,STAB1,CD4,TYROBP,SLC11A1,CD74,MSR1,CYBA,STK10,PTPRC,CMTM6,ATP8B4,CD33,SYNGR2,TCIRG1,WNT5A,RAB32,VAMP8,PLAU,NCKAP1L,ABCC4,CD68,TLR2,ITGAX,SLC2A5,CD53,FCGR2A,LHFPL2,IQGAP2,FCGR1A,FCER1G,ITGB2,CYBB,B2M,LAIR1,CD300A,ADRB2,PTAFR,ITGAM,CD14,FPR1,C3AR1,OLR1,TBC1D10C,CD163,FZD2,SELL,HLA-DRB1,HLA-DQA1,FCGR1B,HLA-DRA,LILRB3,HLA-F,HLA-DPB1,HLA-DPA1,HLA-B,NFAM1,SIGLEC14",4.77119413411006
"1679","salmon",TRUE,0.000103,9648,442,295,0.667,0.031,"GO:0005737","CC",1,"cytoplasm",1,"FGR,ABCB4,ITGAL,SCIN,CD79B,STAB1,CD4,BTK,TYROBP,ALOX5,WAS,SLC11A1,CD74,DEF6,RNASET2,GRN,MSR1,ADAM28,LCP2,HERPUD1,CYBA,KCNQ1,TBXAS1,CASP8,LPAR2,CTSA,CNN2,YBX1,SP100,PABPC1,STK10,ALPK1,DHRS9,PTGS2,ST6GAL1,ARHGAP15,STXBP2,APBB1IP,MKNK1,PTPRC,MGST2,LPCAT2,GMIP,ARHGAP4,RGS1,LYZ,CMTM6,PTGS1,BLNK,CYTH4,TSPO,NCF4,PYGL,RIN3,NFATC2,CTSZ,HCK,TNFSF13B,PARP4,MSLN,PYCARD,ATP8B4,BMF,GSDMD,MAN2B1,MAP4K1,RASAL3,EBI3,TGFB1,DENND3,CD33,CPED1,AKNA,DOCK8,MAP3K8,SYNGR2,ABI3,FAM20A,CTSC,UNC93B1,SLC15A3,TCIRG1,KRT18,SH2B3,OAS2,ARHGDIB,PTPN6,DSE,TRIM38,ST8SIA4,WNT5A,GNAI2,DOK1,GNLY,PLEK,PLA2G4A,RPS6KA1,RAB32,VAMP8,NPC2,TGFBI,ADCY7,PLBD1,FMOD,RAMP3,PLAU,ARHGAP9,NCKAP1L,F13A1,RREB1,RUNX2,ABCC4,C3,VASP,FGD3,FGL2,IRF5,CD68,RIPK3,TEP1,RHBDF2,SAT1,APOC1,ATP8B3,ARPC1B,GMFG,CAP1,ALOX5AP,TPT1,GIMAP4,RPS15A,DOCK2,CD164,USP15,LCP1,CIDEB,MTHFS,GYPC,TLN1,RPS6,CNPY3,TLR2,MYO7A,SDCBP,CASP1,PLCB2,MYOF,SCAMP2,ITGAX,ZFHX3,IRF8,ARRB2,PIK3R5,VAV1,ATHL1,SLC2A5,CD53,FCGR2A,PLAC8,LHFPL2,IQGAP2,TNFAIP8,FGD2,DOCK11,GBGT1,RSU1,RGS10,FERMT3,FCGR1A,IL18,RILPL2,ACAD8,ACSL1,LY96,PIK3AP1,CLIC2,BATF,DRAM2,NCF1,DUSP23,FCER1G,RUNX1,ARHGAP27,M1AP,ITGB2,PKN3,HK3,NAGS,ASGR2,LAPTM5,ARPC5,HPGDS,CTSS,TNFAIP8L2,S100A11,ARHGAP25,MNDA,IFI16,HPS3,RNF123,ANXA5,SYTL3,CTSB,SYK,TMEM71,FBP1,CYBB,PLD4,B2M,SNX20,CYP2S1,LAIR1,CD300A,TMC8,RAB3IL1,REEP4,INPP5D,LGALS9,ADRB2,RNASE2,RNASE3,PTAFR,RNASE6,ITGAM,CD14,AKAP13,OSCAR,FPR1,RGS19,RASGRP4,COL8A2,C3AR1,ZNF217,SPTLC3,IL16,HPSE,OLR1,NABP1,TLR1,TBC1D10C,KCNE3,CABP4,UCP2,B3GNT5,CD163,ZC3H12D,FZD2,HCLS1,RNF135,TMEM50A,ADAP2,ARHGAP30,CARD9,SELL,RPL14,HLA-DRB1,TLR7,HLA-DQA1,SERPINA1,PELI1,CFD,HIST1H2BK,PLCG2,FCGR1B,TOR4A,UBE2J1,RPL39,NAGA,HLA-DOA,HLA-DMA,HLA-DRA,AIF1,LST1,LILRB3,HLA-F,TMSB4X,DENND1C,SIPA1,HLA-DPB1,HLA-DPA1,GPX1,HLA-B,APOC2,NFAM1,CD302,HLA-DMB,NME2,APOBEC3C,ECSCR,LYN,SIGLEC14,TRIM34,IKBKE,CYFIP1,PIK3R6",1.14744902579554
"1680","salmon",TRUE,5.77e-07,8577,442,278,0.629,0.032,"GO:0044444","CC",1,"cytoplasmic part",2,"FGR,ABCB4,ITGAL,SCIN,CD79B,STAB1,CD4,BTK,TYROBP,ALOX5,WAS,SLC11A1,CD74,DEF6,RNASET2,GRN,MSR1,ADAM28,LCP2,HERPUD1,CYBA,KCNQ1,TBXAS1,CASP8,LPAR2,CTSA,CNN2,YBX1,PABPC1,STK10,DHRS9,PTGS2,ST6GAL1,ARHGAP15,STXBP2,APBB1IP,MKNK1,PTPRC,MGST2,LPCAT2,GMIP,ARHGAP4,RGS1,LYZ,CMTM6,PTGS1,BLNK,CYTH4,TSPO,NCF4,PYGL,RIN3,NFATC2,CTSZ,HCK,TNFSF13B,PARP4,MSLN,PYCARD,ATP8B4,BMF,GSDMD,MAN2B1,RASAL3,EBI3,TGFB1,DENND3,CD33,CPED1,AKNA,DOCK8,MAP3K8,SYNGR2,FAM20A,CTSC,UNC93B1,SLC15A3,TCIRG1,KRT18,SH2B3,OAS2,ARHGDIB,PTPN6,DSE,TRIM38,ST8SIA4,WNT5A,GNAI2,DOK1,GNLY,PLEK,PLA2G4A,RPS6KA1,RAB32,VAMP8,NPC2,TGFBI,ADCY7,PLBD1,FMOD,RAMP3,PLAU,ARHGAP9,NCKAP1L,F13A1,RUNX2,ABCC4,C3,VASP,FGD3,FGL2,IRF5,CD68,RIPK3,RHBDF2,SAT1,APOC1,ATP8B3,ARPC1B,GMFG,CAP1,ALOX5AP,TPT1,GIMAP4,RPS15A,DOCK2,CD164,USP15,LCP1,CIDEB,MTHFS,GYPC,TLN1,RPS6,CNPY3,TLR2,MYO7A,SDCBP,CASP1,PLCB2,MYOF,SCAMP2,ITGAX,IRF8,ARRB2,PIK3R5,VAV1,ATHL1,SLC2A5,CD53,FCGR2A,PLAC8,LHFPL2,IQGAP2,FGD2,DOCK11,GBGT1,RSU1,RGS10,FERMT3,FCGR1A,IL18,RILPL2,ACAD8,ACSL1,LY96,PIK3AP1,DRAM2,NCF1,FCER1G,RUNX1,ARHGAP27,ITGB2,PKN3,HK3,NAGS,ASGR2,LAPTM5,ARPC5,HPGDS,CTSS,S100A11,ARHGAP25,MNDA,IFI16,HPS3,RNF123,ANXA5,SYTL3,CTSB,SYK,TMEM71,FBP1,CYBB,PLD4,B2M,SNX20,CYP2S1,LAIR1,CD300A,TMC8,RAB3IL1,REEP4,INPP5D,LGALS9,ADRB2,RNASE2,RNASE3,PTAFR,RNASE6,ITGAM,CD14,AKAP13,OSCAR,FPR1,RGS19,RASGRP4,COL8A2,C3AR1,ZNF217,SPTLC3,IL16,HPSE,OLR1,NABP1,TLR1,TBC1D10C,CABP4,UCP2,B3GNT5,CD163,ZC3H12D,FZD2,HCLS1,RNF135,TMEM50A,ADAP2,ARHGAP30,CARD9,SELL,RPL14,HLA-DRB1,TLR7,HLA-DQA1,SERPINA1,PELI1,CFD,HIST1H2BK,PLCG2,FCGR1B,TOR4A,RPL39,HLA-DOA,HLA-DMA,HLA-DRA,AIF1,LST1,LILRB3,HLA-F,TMSB4X,DENND1C,SIPA1,HLA-DPB1,HLA-DPA1,GPX1,HLA-B,APOC2,NFAM1,CD302,HLA-DMB,NME2,ECSCR,LYN,SIGLEC14,TRIM34,IKBKE,CYFIP1,PIK3R6",1.41169016510702
"1681","salmon",TRUE,1.81e-25,1694,442,123,0.278,0.073,"GO:0031410","CC",1,"cytoplasmic vesicle",3,"FGR,ITGAL,STAB1,CD4,TYROBP,ALOX5,SLC11A1,CD74,RNASET2,GRN,MSR1,CYBA,KCNQ1,LPAR2,CTSA,CNN2,STK10,STXBP2,PTPRC,LYZ,CMTM6,NCF4,PYGL,RIN3,CTSZ,PYCARD,ATP8B4,GSDMD,MAN2B1,TGFB1,CD33,SYNGR2,CTSC,UNC93B1,TCIRG1,ARHGDIB,PTPN6,WNT5A,GNLY,RAB32,VAMP8,NPC2,PLAU,ARHGAP9,NCKAP1L,F13A1,ABCC4,C3,FGL2,CD68,GMFG,CAP1,TPT1,DOCK2,CD164,TLR2,SDCBP,MYOF,SCAMP2,ITGAX,ARRB2,SLC2A5,CD53,FCGR2A,PLAC8,LHFPL2,IQGAP2,FERMT3,FCGR1A,LY96,NCF1,FCER1G,ITGB2,HK3,ARPC5,CTSS,S100A11,MNDA,SYTL3,CTSB,SYK,CYBB,B2M,SNX20,LAIR1,CD300A,ADRB2,RNASE2,RNASE3,PTAFR,RNASE6,ITGAM,CD14,OSCAR,FPR1,RGS19,C3AR1,HPSE,OLR1,TBC1D10C,CD163,FZD2,SELL,HLA-DRB1,TLR7,HLA-DQA1,SERPINA1,CFD,FCGR1B,TOR4A,HLA-DRA,LILRB3,HLA-F,TMSB4X,HLA-DPB1,HLA-DPA1,HLA-B,APOC2,NFAM1,NME2,SIGLEC14,IKBKE,CYFIP1",3.71111550944419
"1682","salmon",TRUE,7.88e-31,1143,442,107,0.242,0.094,"GO:0044433","CC",1,"cytoplasmic vesicle part",4,"FGR,ITGAL,STAB1,CD4,TYROBP,ALOX5,SLC11A1,CD74,RNASET2,GRN,MSR1,CYBA,CTSA,CNN2,STK10,PTPRC,LYZ,CMTM6,NCF4,PYGL,CTSZ,PYCARD,ATP8B4,GSDMD,MAN2B1,TGFB1,CD33,SYNGR2,CTSC,TCIRG1,PTPN6,WNT5A,GNLY,RAB32,VAMP8,NPC2,PLAU,ARHGAP9,NCKAP1L,F13A1,ABCC4,C3,FGL2,CD68,GMFG,CAP1,DOCK2,TLR2,SDCBP,SCAMP2,ITGAX,SLC2A5,CD53,FCGR2A,PLAC8,LHFPL2,IQGAP2,FERMT3,FCGR1A,LY96,FCER1G,ITGB2,HK3,ARPC5,CTSS,S100A11,MNDA,CTSB,CYBB,B2M,SNX20,LAIR1,CD300A,ADRB2,RNASE2,RNASE3,PTAFR,ITGAM,CD14,OSCAR,FPR1,C3AR1,HPSE,OLR1,TBC1D10C,CD163,FZD2,SELL,HLA-DRB1,TLR7,HLA-DQA1,SERPINA1,CFD,FCGR1B,TOR4A,HLA-DRA,LILRB3,HLA-F,TMSB4X,HLA-DPB1,HLA-DPA1,HLA-B,NFAM1,NME2,SIGLEC14,IKBKE,CYFIP1",4.55287318945578
"1683","salmon",TRUE,5.94e-18,537,442,58,0.131,0.108,"GO:0030659","CC",1,"cytoplasmic vesicle membrane",5,"ITGAL,STAB1,CD4,TYROBP,SLC11A1,CD74,MSR1,CYBA,STK10,PTPRC,CMTM6,ATP8B4,CD33,SYNGR2,TCIRG1,WNT5A,RAB32,VAMP8,PLAU,NCKAP1L,ABCC4,CD68,TLR2,ITGAX,SLC2A5,CD53,FCGR2A,LHFPL2,IQGAP2,FCGR1A,FCER1G,ITGB2,CYBB,B2M,LAIR1,CD300A,ADRB2,PTAFR,ITGAM,CD14,FPR1,C3AR1,OLR1,TBC1D10C,CD163,FZD2,SELL,HLA-DRB1,HLA-DQA1,FCGR1B,HLA-DRA,LILRB3,HLA-F,HLA-DPB1,HLA-DPA1,HLA-B,NFAM1,SIGLEC14",4.8097277981123
"1684","salmon",TRUE,2.49e-10,228,442,30,0.068,0.132,"GO:0030139","CC",1,"endocytic vesicle",4,"STAB1,SLC11A1,CD74,MSR1,CYBA,LPAR2,NCF4,UNC93B1,TCIRG1,WNT5A,GNLY,RAB32,VAMP8,ARRB2,FCGR1A,NCF1,SYK,CYBB,B2M,CD163,FZD2,HLA-DRB1,TLR7,HLA-DQA1,FCGR1B,HLA-DRA,HLA-F,HLA-DPB1,HLA-DPA1,HLA-B",5.43722100845081
"1685","salmon",TRUE,3.1e-06,80,442,15,0.034,0.188,"GO:0045335","CC",1,"phagocytic vesicle",5,"SLC11A1,CYBA,NCF4,UNC93B1,TCIRG1,GNLY,RAB32,VAMP8,NCF1,SYK,CYBB,B2M,TLR7,HLA-F,HLA-B",6.54254473170691
"1686","salmon",TRUE,0.00187,53,442,10,0.023,0.189,"GO:0045334","CC",1,"clathrin-coated endocytic vesicle",5,"CD74,WNT5A,FCGR1A,FZD2,HLA-DRB1,HLA-DQA1,FCGR1B,HLA-DRA,HLA-DPB1,HLA-DPA1",6.97878149848182
"1687","salmon",TRUE,5.49e-09,120,442,21,0.048,0.175,"GO:0030666","CC",1,"endocytic vesicle membrane",5,"STAB1,SLC11A1,CD74,MSR1,CYBA,TCIRG1,WNT5A,VAMP8,FCGR1A,CYBB,B2M,CD163,FZD2,HLA-DRB1,HLA-DQA1,FCGR1B,HLA-DRA,HLA-F,HLA-DPB1,HLA-DPA1,HLA-B",5.97860928262697
"1688","salmon",TRUE,0.0069,36,442,8,0.018,0.222,"GO:0030670","CC",1,"phagocytic vesicle membrane",6,"SLC11A1,CYBA,TCIRG1,VAMP8,CYBB,B2M,HLA-F,HLA-B",7.16737266828937
"1689","salmon",TRUE,0.00324,207,442,19,0.043,0.092,"GO:0030135","CC",1,"coated vesicle",4,"CD4,CD74,CTSZ,CTSC,WNT5A,VAMP8,FCGR1A,B2M,ADRB2,FZD2,HLA-DRB1,HLA-DQA1,SERPINA1,FCGR1B,HLA-DRA,HLA-F,HLA-DPB1,HLA-DPA1,HLA-B",5.52089348417493
"1690","salmon",TRUE,0.00125,140,442,16,0.036,0.114,"GO:0030662","CC",1,"coated vesicle membrane",5,"CD4,CD74,WNT5A,VAMP8,FCGR1A,B2M,ADRB2,FZD2,HLA-DRB1,HLA-DQA1,FCGR1B,HLA-DRA,HLA-F,HLA-DPB1,HLA-DPA1,HLA-B",5.98437298734372
"1691","salmon",TRUE,0.000591,86,442,13,0.029,0.151,"GO:0030665","CC",1,"clathrin-coated vesicle membrane",6,"CD4,CD74,WNT5A,VAMP8,FCGR1A,ADRB2,FZD2,HLA-DRB1,HLA-DQA1,FCGR1B,HLA-DRA,HLA-DPB1,HLA-DPA1",6.50293559361186
"1692","salmon",TRUE,4.75e-05,37,442,10,0.023,0.27,"GO:0030669","CC",1,"clathrin-coated endocytic vesicle membrane",7,"CD74,WNT5A,FCGR1A,FZD2,HLA-DRB1,HLA-DQA1,FCGR1B,HLA-DRA,HLA-DPB1,HLA-DPA1",7.13033139660903
"1693","salmon",TRUE,7.2e-28,789,442,85,0.192,0.108,"GO:0099503","CC",1,"secretory vesicle",4,"FGR,ITGAL,TYROBP,ALOX5,SLC11A1,RNASET2,GRN,CYBA,CTSA,CNN2,STK10,STXBP2,PTPRC,LYZ,CMTM6,PYGL,CTSZ,PYCARD,ATP8B4,GSDMD,MAN2B1,TGFB1,CD33,SYNGR2,CTSC,TCIRG1,PTPN6,VAMP8,NPC2,PLAU,ARHGAP9,NCKAP1L,F13A1,ABCC4,C3,FGL2,CD68,GMFG,CAP1,DOCK2,TLR2,SDCBP,ITGAX,SLC2A5,CD53,FCGR2A,PLAC8,LHFPL2,IQGAP2,FERMT3,FCER1G,ITGB2,HK3,ARPC5,CTSS,S100A11,MNDA,SYTL3,CTSB,CYBB,B2M,LAIR1,CD300A,RNASE2,RNASE3,PTAFR,ITGAM,CD14,OSCAR,FPR1,C3AR1,HPSE,OLR1,TBC1D10C,SELL,SERPINA1,CFD,TOR4A,LILRB3,TMSB4X,HLA-B,NFAM1,NME2,SIGLEC14,CYFIP1",NA
"1694","salmon",TRUE,7.28e-30,706,442,83,0.188,0.118,"GO:0030141","CC",1,"secretory granule",5,"FGR,ITGAL,TYROBP,ALOX5,SLC11A1,RNASET2,GRN,CYBA,CTSA,CNN2,STK10,STXBP2,PTPRC,LYZ,CMTM6,PYGL,CTSZ,PYCARD,ATP8B4,GSDMD,MAN2B1,TGFB1,CD33,CTSC,TCIRG1,PTPN6,VAMP8,NPC2,PLAU,ARHGAP9,NCKAP1L,F13A1,ABCC4,C3,FGL2,CD68,GMFG,CAP1,DOCK2,TLR2,SDCBP,ITGAX,SLC2A5,CD53,FCGR2A,PLAC8,LHFPL2,IQGAP2,FERMT3,FCER1G,ITGB2,HK3,ARPC5,CTSS,S100A11,MNDA,CTSB,CYBB,B2M,LAIR1,CD300A,RNASE2,RNASE3,PTAFR,ITGAM,CD14,OSCAR,FPR1,C3AR1,HPSE,OLR1,TBC1D10C,SELL,SERPINA1,CFD,TOR4A,LILRB3,TMSB4X,HLA-B,NFAM1,NME2,SIGLEC14,CYFIP1",5.21340878442696
"1695","salmon",TRUE,9.73e-08,184,442,24,0.054,0.13,"GO:0101002","CC",1,"ficolin-1-rich granule",6,"ALOX5,SLC11A1,PYGL,CTSZ,GSDMD,TCIRG1,NCKAP1L,FGL2,GMFG,ITGAX,FCER1G,ITGB2,HK3,ARPC5,CTSS,MNDA,CTSB,CD300A,FPR1,TBC1D10C,SERPINA1,CFD,NME2,SIGLEC14",NA
"1696","salmon",TRUE,0.00768,124,442,14,0.032,0.113,"GO:1904813","CC",1,"ficolin-1-rich granule lumen",7,"ALOX5,PYGL,CTSZ,GSDMD,FGL2,GMFG,HK3,ARPC5,CTSS,MNDA,CTSB,SERPINA1,CFD,NME2",NA
"1697","salmon",TRUE,6.44e-12,158,442,27,0.061,0.171,"GO:0042581","CC",1,"specific granule",6,"ITGAL,CYBA,CNN2,STK10,STXBP2,LYZ,CMTM6,CTSZ,ATP8B4,GSDMD,CD33,PTPN6,VAMP8,PLAU,DOCK2,SLC2A5,CD53,ITGB2,CYBB,B2M,LAIR1,ITGAM,OSCAR,C3AR1,HPSE,OLR1,CYFIP1",8.49860725222624
"1698","salmon",TRUE,2.37e-14,164,442,30,0.068,0.183,"GO:0070820","CC",1,"tertiary granule",6,"SLC11A1,CYBA,CNN2,STXBP2,LYZ,ATP8B4,GSDMD,CD33,TCIRG1,PTPN6,VAMP8,PLAU,NCKAP1L,ITGAX,CD53,FCER1G,ITGB2,CTSS,CYBB,B2M,LAIR1,CD300A,PTAFR,ITGAM,OSCAR,FPR1,OLR1,TBC1D10C,SIGLEC14,CYFIP1",9.34590511261344
"1699","salmon",TRUE,2.13e-15,273,442,39,0.088,0.143,"GO:0030667","CC",1,"secretory granule membrane",6,"ITGAL,TYROBP,SLC11A1,CYBA,STK10,PTPRC,CMTM6,ATP8B4,CD33,TCIRG1,VAMP8,PLAU,NCKAP1L,ABCC4,CD68,TLR2,ITGAX,SLC2A5,CD53,FCGR2A,LHFPL2,IQGAP2,FCER1G,ITGB2,CYBB,LAIR1,CD300A,PTAFR,ITGAM,CD14,FPR1,C3AR1,OLR1,TBC1D10C,SELL,LILRB3,HLA-B,NFAM1,SIGLEC14",6.67175646318691
"1700","salmon",TRUE,5.78e-09,73,442,17,0.038,0.233,"GO:0070821","CC",1,"tertiary granule membrane",7,"SLC11A1,CYBA,ATP8B4,CD33,VAMP8,PLAU,ITGAX,CD53,FCER1G,ITGB2,CYBB,LAIR1,CD300A,PTAFR,ITGAM,OLR1,SIGLEC14",10.4445174012816
"1701","salmon",TRUE,1.95e-06,90,442,16,0.036,0.178,"GO:0035579","CC",1,"specific granule membrane",7,"ITGAL,CYBA,STK10,CMTM6,ATP8B4,CD33,VAMP8,PLAU,SLC2A5,CD53,ITGB2,CYBB,LAIR1,ITGAM,C3AR1,OLR1",11.1376645818415
"1702","salmon",TRUE,0.00618,60,442,10,0.023,0.167,"GO:0101003","CC",1,"ficolin-1-rich granule membrane",7,"SLC11A1,TCIRG1,NCKAP1L,ITGAX,FCER1G,ITGB2,CD300A,FPR1,TBC1D10C,SIGLEC14",NA
"1703","salmon",TRUE,6.98e-14,334,442,41,0.093,0.123,"GO:0031983","CC",1,"vesicle lumen",1,"FGR,ALOX5,RNASET2,GRN,CTSA,CNN2,LYZ,PYGL,CTSZ,PYCARD,GSDMD,MAN2B1,TGFB1,CTSC,PTPN6,GNLY,NPC2,ARHGAP9,F13A1,C3,GMFG,CAP1,DOCK2,SDCBP,PLAC8,FERMT3,HK3,ARPC5,S100A11,MNDA,B2M,RNASE2,RNASE3,OSCAR,HPSE,SERPINA1,CFD,TOR4A,TMSB4X,NME2,CYFIP1",6.67175646318691
"1704","salmon",TRUE,2.12e-11,611,442,52,0.118,0.085,"GO:0005773","CC",1,"vacuole",1,"SLC11A1,CD74,RNASET2,GRN,KCNQ1,CTSA,STXBP2,LYZ,CMTM6,NCF4,CTSZ,HCK,PYCARD,MAN2B1,CTSC,UNC93B1,SLC15A3,TCIRG1,GNLY,VAMP8,NPC2,FMOD,RAMP3,C3,CD68,CAP1,CD164,MYO7A,SDCBP,PLAC8,DRAM2,NCF1,LAPTM5,CTSS,MNDA,CTSB,ADRB2,RNASE2,RNASE3,FPR1,C3AR1,HPSE,HLA-DRB1,TLR7,HLA-DQA1,HLA-DOA,HLA-DMA,HLA-DRA,HLA-DPB1,HLA-DPA1,NFAM1,HLA-DMB",4.4809380576631
"1705","salmon",TRUE,4.83e-07,469,442,38,0.086,0.081,"GO:0044437","CC",1,"vacuolar part",2,"CD74,RNASET2,GRN,CTSA,LYZ,CMTM6,PYCARD,MAN2B1,CTSC,SLC15A3,TCIRG1,VAMP8,NPC2,FMOD,C3,CD68,CAP1,MYO7A,SDCBP,PLAC8,CTSS,MNDA,CTSB,RNASE2,RNASE3,FPR1,C3AR1,HPSE,HLA-DRB1,TLR7,HLA-DQA1,HLA-DOA,HLA-DMA,HLA-DRA,HLA-DPB1,HLA-DPA1,NFAM1,HLA-DMB",5.04409481179636
"1706","salmon",TRUE,1.16e-05,162,442,20,0.045,0.123,"GO:0005775","CC",1,"vacuolar lumen",3,"CD74,RNASET2,GRN,CTSA,LYZ,PYCARD,MAN2B1,CTSC,NPC2,FMOD,C3,CAP1,SDCBP,PLAC8,CTSS,MNDA,CTSB,RNASE2,RNASE3,HPSE",6.73094533457724
"1707","salmon",TRUE,1.83e-13,545,442,52,0.118,0.095,"GO:0000323","CC",1,"lytic vacuole",2,"SLC11A1,CD74,RNASET2,GRN,KCNQ1,CTSA,STXBP2,LYZ,CMTM6,NCF4,CTSZ,HCK,PYCARD,MAN2B1,CTSC,UNC93B1,SLC15A3,TCIRG1,GNLY,VAMP8,NPC2,FMOD,RAMP3,C3,CD68,CAP1,CD164,MYO7A,SDCBP,PLAC8,DRAM2,NCF1,LAPTM5,CTSS,MNDA,CTSB,ADRB2,RNASE2,RNASE3,FPR1,C3AR1,HPSE,HLA-DRB1,TLR7,HLA-DQA1,HLA-DOA,HLA-DMA,HLA-DRA,HLA-DPB1,HLA-DPA1,NFAM1,HLA-DMB",4.69353332514106
"1708","salmon",TRUE,1.83e-13,545,442,52,0.118,0.095,"GO:0005764","CC",1,"lysosome",3,"SLC11A1,CD74,RNASET2,GRN,KCNQ1,CTSA,STXBP2,LYZ,CMTM6,NCF4,CTSZ,HCK,PYCARD,MAN2B1,CTSC,UNC93B1,SLC15A3,TCIRG1,GNLY,VAMP8,NPC2,FMOD,RAMP3,C3,CD68,CAP1,CD164,MYO7A,SDCBP,PLAC8,DRAM2,NCF1,LAPTM5,CTSS,MNDA,CTSB,ADRB2,RNASE2,RNASE3,FPR1,C3AR1,HPSE,HLA-DRB1,TLR7,HLA-DQA1,HLA-DOA,HLA-DMA,HLA-DRA,HLA-DPB1,HLA-DPA1,NFAM1,HLA-DMB",4.69353332514106
"1709","salmon",TRUE,9.38e-08,153,442,22,0.05,0.144,"GO:0005766","CC",1,"primary lysosome",4,"RNASET2,GRN,CTSA,STXBP2,LYZ,CMTM6,PYCARD,MAN2B1,CTSC,VAMP8,NPC2,C3,CD68,CAP1,SDCBP,PLAC8,MNDA,RNASE2,RNASE3,FPR1,C3AR1,NFAM1",8.36507585960172
"1710","salmon",TRUE,9.38e-08,153,442,22,0.05,0.144,"GO:0042582","CC",1,"azurophil granule",5,"RNASET2,GRN,CTSA,STXBP2,LYZ,CMTM6,PYCARD,MAN2B1,CTSC,VAMP8,NPC2,C3,CD68,CAP1,SDCBP,PLAC8,MNDA,RNASE2,RNASE3,FPR1,C3AR1,NFAM1",8.36507585960172
"1711","salmon",TRUE,0.000179,65,442,12,0.027,0.185,"GO:0030134","CC",1,"COPII-coated ER to Golgi transport vesicle",1,"CD74,CTSZ,CTSC,B2M,HLA-DRB1,HLA-DQA1,SERPINA1,HLA-DRA,HLA-F,HLA-DPB1,HLA-DPA1,HLA-B",7.0433200196194
"1712","salmon",TRUE,0.00727,48,442,9,0.02,0.188,"GO:0012507","CC",1,"ER to Golgi transport vesicle membrane",2,"CD74,B2M,HLA-DRB1,HLA-DQA1,HLA-DRA,HLA-F,HLA-DPB1,HLA-DPA1,HLA-B",7.26646357093361
"1713","salmon",TRUE,6.26e-14,333,442,41,0.093,0.123,"GO:0060205","CC",1,"cytoplasmic vesicle lumen",1,"FGR,ALOX5,RNASET2,GRN,CTSA,CNN2,LYZ,PYGL,CTSZ,PYCARD,GSDMD,MAN2B1,TGFB1,CTSC,PTPN6,GNLY,NPC2,ARHGAP9,F13A1,C3,GMFG,CAP1,DOCK2,SDCBP,PLAC8,FERMT3,HK3,ARPC5,S100A11,MNDA,B2M,RNASE2,RNASE3,OSCAR,HPSE,SERPINA1,CFD,TOR4A,TMSB4X,NME2,CYFIP1",6.68331728558799
"1714","salmon",TRUE,7.37e-14,318,442,40,0.09,0.126,"GO:0034774","CC",1,"secretory granule lumen",2,"FGR,ALOX5,RNASET2,GRN,CTSA,CNN2,LYZ,PYGL,CTSZ,PYCARD,GSDMD,MAN2B1,TGFB1,CTSC,PTPN6,NPC2,ARHGAP9,F13A1,C3,GMFG,CAP1,DOCK2,SDCBP,PLAC8,FERMT3,HK3,ARPC5,S100A11,MNDA,B2M,RNASE2,RNASE3,OSCAR,HPSE,SERPINA1,CFD,TOR4A,TMSB4X,NME2,CYFIP1",6.97878149848182
"1715","salmon",TRUE,0.00723,61,442,10,0.023,0.164,"GO:0035580","CC",1,"specific granule lumen",3,"CNN2,LYZ,CTSZ,GSDMD,PTPN6,DOCK2,B2M,OSCAR,HPSE,CYFIP1",Inf
"1716","salmon",TRUE,1.99e-05,91,442,15,0.034,0.165,"GO:0035578","CC",1,"azurophil granule lumen",3,"RNASET2,GRN,CTSA,LYZ,PYCARD,MAN2B1,CTSC,NPC2,C3,CAP1,SDCBP,PLAC8,MNDA,RNASE2,RNASE3",10.0390522931734
