"","query.number","significant","p.value","term.size","query.size","overlap.size","precision","recall","term.id","domain","subgraph.number","term.name","relative.depth","intersection","IC"
"1317","lightyellow",TRUE,0.0269,151,407,14,0.034,0.093,"GO:0140053","BP",4,"mitochondrial gene expression",1,"MRPL43,MRPL51,MRPS15,MTERFD3,MRPL47,MRPL9,MRPL39,MRPL16,MRPL1,MRPL36,MRPL52,MRPL11,MRPL53,MRPL12",NA
"1318","lightyellow",TRUE,0.0118,270,407,20,0.049,0.074,"GO:0032984","BP",4,"protein-containing complex disassembly",1,"MRPL43,SPEF1,MAP1LC3A,MRPL51,MRPS15,MICAL2,MRPL47,MRPL9,MRPL39,MRPL16,ADRB2,MRPL1,SLN,MRPL36,MRPL52,MRPL11,CLN3,MRPL53,MCTS1,MRPL12",5.98834744910388
"1319","lightyellow",TRUE,0.00376,166,407,16,0.039,0.096,"GO:0043624","BP",4,"cellular protein complex disassembly",2,"MRPL43,SPEF1,MRPL51,MRPS15,MICAL2,MRPL47,MRPL9,MRPL39,MRPL16,MRPL1,SLN,MRPL36,MRPL52,MRPL11,MRPL53,MRPL12",6.12229542161362
"1320","lightyellow",TRUE,0.00512,113,407,13,0.032,0.115,"GO:0006414","BP",4,"translational elongation",1,"MRPL43,MRPL51,MRPS15,MRPL47,MRPL9,MRPL39,MRPL16,MRPL1,MRPL36,MRPL52,MRPL11,MRPL53,MRPL12",6.43700616645332
"1321","lightyellow",TRUE,0.0207,128,407,13,0.032,0.102,"GO:0032543","BP",4,"mitochondrial translation",1,"MRPL43,MRPL51,MRPS15,MRPL47,MRPL9,MRPL39,MRPL16,MRPL1,MRPL36,MRPL52,MRPL11,MRPL53,MRPL12",5.83711647937996
"1322","lightyellow",TRUE,0.000203,86,407,13,0.032,0.151,"GO:0070125","BP",4,"mitochondrial translational elongation",2,"MRPL43,MRPL51,MRPS15,MRPL47,MRPL9,MRPL39,MRPL16,MRPL1,MRPL36,MRPL52,MRPL11,MRPL53,MRPL12",7.34874108179162
"1323","lightyellow",TRUE,0.000865,97,407,13,0.032,0.134,"GO:0006415","BP",4,"translational termination",1,"MRPL43,MRPL51,MRPS15,MRPL47,MRPL9,MRPL39,MRPL16,MRPL1,MRPL36,MRPL52,MRPL11,MRPL53,MRPL12",6.61114213866084
"1324","lightyellow",TRUE,0.000268,88,407,13,0.032,0.148,"GO:0070126","BP",4,"mitochondrial translational termination",2,"MRPL43,MRPL51,MRPS15,MRPL47,MRPL9,MRPL39,MRPL16,MRPL1,MRPL36,MRPL52,MRPL11,MRPL53,MRPL12",7.33744152653768
"1325","lightyellow",TRUE,4.57e-10,894,407,59,0.145,0.066,"GO:0031975","CC",1,"envelope",1,"UQCRC1,MRPL43,NDUFB4,COQ9,BRAP,TIMM44,TIMM50,CHCHD2,SLC25A11,NUP88,NDUFC1,MRPL51,BNIP1,MPV17,NDUFS7,MRPS15,RAB32,ANXA11,SIRT5,NDUFA1,COX6B1,NUP210,COX5B,NDUFB5,MRPL47,MGST3,MRPL9,MRPL39,C14ORF2,UQCRB,AIFM1,ATP5G1,RNF123,UQCRQ,COX6C,FUNDC2,MRPL16,ATP5L,ATP5H,ATP5I,MRPL1,NDUFA3,MRPL36,MRPL52,COQ2,MRPL11,NDUFA11,NDUFAF3,SYNE4,COA4,NDUFB1,UQCR10,GPAT2,MRPL53,PAM16,ATP5J2,ATP5O,CHCHD10,MRPL12",3.78972075869281
"1326","lightyellow",TRUE,0.0377,946,407,43,0.106,0.045,"GO:0098796","CC",1,"membrane protein complex",1,"CACNG3,UQCRC1,IGF1,NDUFB4,VTI1B,HM13,TIMM50,GRIN2D,GOSR2,LAMTOR3,NDUFC1,BNIP1,NDUFS7,NDUFA1,BAIAP2L2,KCNC3,LAMTOR5,COX5B,NDUFB5,EMILIN1,C14ORF2,UQCRB,ATP5G1,CHRNB2,GRIN2C,LRRC38,UQCRQ,GNGT2,ATP5L,ATP5H,ATP5I,KCNAB1,NDUFA3,NDUFA11,KCNK4,NDUFB1,UQCR10,RNF5,GABBR1,PAM16,ATP5J2,ATP5O,CHMP4A",3.9290642438813
"1327","lightyellow",TRUE,0.000931,82,407,12,0.029,0.146,"GO:0000313","CC",1,"organellar ribosome",1,"MRPL43,MRPL51,MRPS15,MRPL47,MRPL9,MRPL39,MRPL16,MRPL36,MRPL52,MRPL11,MRPL53,MRPL12",6.57331639037366
"1328","lightyellow",TRUE,4.57e-10,894,407,59,0.145,0.066,"GO:0031967","CC",1,"organelle envelope",1,"UQCRC1,MRPL43,NDUFB4,COQ9,BRAP,TIMM44,TIMM50,CHCHD2,SLC25A11,NUP88,NDUFC1,MRPL51,BNIP1,MPV17,NDUFS7,MRPS15,RAB32,ANXA11,SIRT5,NDUFA1,COX6B1,NUP210,COX5B,NDUFB5,MRPL47,MGST3,MRPL9,MRPL39,C14ORF2,UQCRB,AIFM1,ATP5G1,RNF123,UQCRQ,COX6C,FUNDC2,MRPL16,ATP5L,ATP5H,ATP5I,MRPL1,NDUFA3,MRPL36,MRPL52,COQ2,MRPL11,NDUFA11,NDUFAF3,SYNE4,COA4,NDUFB1,UQCR10,GPAT2,MRPL53,PAM16,ATP5J2,ATP5O,CHCHD10,MRPL12",3.79294552769182
"1329","lightyellow",TRUE,0.000403,91,407,13,0.032,0.143,"GO:0070469","CC",1,"respiratory chain",1,"UQCRC1,NDUFB4,NDUFC1,NDUFS7,NDUFA1,COX5B,NDUFB5,UQCRB,UQCRQ,NDUFA3,NDUFA11,NDUFB1,UQCR10",6.28563431792188
"1330","lightyellow",TRUE,0.000233,87,407,13,0.032,0.149,"GO:0098803","CC",1,"respiratory chain complex",2,"UQCRC1,NDUFB4,NDUFC1,NDUFS7,NDUFA1,COX5B,NDUFB5,UQCRB,UQCRQ,NDUFA3,NDUFA11,NDUFB1,UQCR10",6.46483574737959
"1331","lightyellow",TRUE,0.000206,2095,407,85,0.209,0.041,"GO:0031090","CC",1,"organelle membrane",1,"CACNG3,UQCRC1,MRPL43,FAR2,NDUFB4,COQ9,BRAP,VTI1B,HM13,SLC32A1,MAP1LC3A,GPR143,COG4,TIMM44,TIMM50,GOSR2,SLC25A11,LAMTOR3,NDUFC1,MFSD10,SLC15A3,MRPL51,MPV17,NDUFS7,MRPS15,RAB32,CAT,SERPINB6,NDUFA1,COX6B1,MAP2K2,BAIAP2L2,GAD1,GALNT8,APOE,LAMTOR5,COX5B,RAC1,NDUFB5,MRPL47,GAD2,NOSIP,MRPL9,PGAP2,MRPL39,VOPP1,C14ORF2,UQCRB,AIFM1,ATP5G1,RNF123,UQCRQ,COX6C,FUNDC2,MRPL16,ATP5L,MYO5B,YIF1B,ATP5H,ATP5I,ADRB2,MRPL1,SLN,NDUFA3,MRPL36,MRPL52,COQ2,MRPL11,NDUFA11,TBC1D10C,PXMP2,NDUFAF3,SYNE4,NDUFB1,UQCR10,GPAT2,CLN3,RPS26,MRPL53,PAM16,ATP5J2,ATP5O,HS3ST5,CHMP4A,MRPL12",2.67113330522749
"1332","lightyellow",TRUE,2.11e-13,432,407,44,0.108,0.102,"GO:0019866","CC",1,"organelle inner membrane",2,"UQCRC1,MRPL43,NDUFB4,COQ9,TIMM44,TIMM50,SLC25A11,NDUFC1,MRPL51,MPV17,NDUFS7,MRPS15,NDUFA1,COX6B1,COX5B,NDUFB5,MRPL47,MRPL9,MRPL39,C14ORF2,UQCRB,AIFM1,ATP5G1,UQCRQ,COX6C,MRPL16,ATP5L,ATP5H,ATP5I,MRPL1,NDUFA3,MRPL36,MRPL52,COQ2,MRPL11,NDUFA11,NDUFAF3,NDUFB1,UQCR10,MRPL53,PAM16,ATP5J2,ATP5O,MRPL12",4.57946677902923
"1333","lightyellow",TRUE,0.000261,9648,407,272,0.668,0.028,"GO:0005737","CC",1,"cytoplasm",1,"HSPB6,CACNG3,CCDC124,UQCRC1,IGF1,RNF10,DEF6,RPL26L1,METTL1,HEXB,HOMER3,AKR7A2,MRPL43,ARSF,RFXANK,FAR2,NTHL1,NDUFB4,NUCB2,POLB,EIF2B3,EXOSC5,SCTR,TDRD3,SLC27A5,RBM22,PPEF1,COQ9,TESC,BRAP,LGALS1,IFT27,VTI1B,LGMN,DOK5,SPEF1,HM13,SLC32A1,CST3,MAP1LC3A,GPR143,CCDC22,PBDC1,ACP5,CORO1A,COG4,UBXN8,TRMT1,TIMM44,TIMM50,PRKD2,BCAT2,DDX49,CHCHD2,CYP3A5,NUDT1,MYL7,PTGDS,ACTA2,LHPP,TUBD1,GOSR2,SLC25A11,NUP88,DUSP3,LAMTOR3,NDUFC1,MFSD10,DCPS,SLC15A3,PRMT8,ARPC3,MRPL51,COPS7A,ACOT13,GMDS,BNIP1,HEMK1,SLC30A3,MPV17,FNDC4,NDUFS7,AAK1,WDR77,PRDM2,MRPS15,PRRC2C,CRYGD,RAB32,ELOVL3,PDZD11,ENY2,MTERFD3,CAT,ANXA11,NPY,NAGK,SIRT5,SERPINB6,NQO2,NDUFA1,COX6B1,MAP2K2,BAIAP2L2,GAD1,TXNDC17,DOHH,GALNT8,APOE,ATP8B3,LSM7,NR1H2,PDHA1,LPIN3,CASP9,MPRIP,RNF128,MICAL2,C14ORF1,LAMTOR5,NGF,TFCP2,COX5B,RAC1,CIB2,NDUFB5,MRPL47,GAD2,DNAJC1,DNAJB5,SULF1,ATIC,ARHGAP24,MMAB,SERF2,RHCG,RLBP1,GALNS,PTRH2,EIF4A3,FN3KRP,GEMIN7,NOSIP,MGST3,MRPL9,MARCH4,GRIP2,NKD2,SRD5A1,CRHBP,CXCL14,DENND2A,COMMD3,RSU1,PGAP2,EIF3M,BTBD11,SACS,HOMER1,FARP1,DDAH1,MRPL39,VOPP1,MOV10,GPR61,C14ORF2,UQCRB,AIFM1,LYZL4,WDR66,ATP5G1,FNDC5,PDE9A,CSTB,C21ORF33,FLAD1,PTH1R,JOSD2,RNF123,MAP9,UQCRQ,PGAM2,COX6C,TMEM71,FUNDC2,TAF10,PPIB,MRPL16,SNRPD1,ACSF2,ATP5L,MYO5B,CDT1,YIF1B,ATP5H,COPS6,ACOX2,TMEM223,ATP5I,ADRB2,HSPB3,KCNAB1,MRPL1,TRAPPC1,SLN,NDUFA3,PAQR8,EXOSC1,MRPL36,CDK5R2,CAMTA1,SCG2,LAMB2,MRPL52,COQ2,PTPRM,FKBP2,PHOSPHO1,MRPL11,NDUFA11,ATR,TBC1D10C,RMI2,MSRA,BDNF,PXMP2,NDUFAF3,STAP2,MPI,EXOC3L1,RNF135,COA4,NDUFB1,UQCR10,INPP5J,ROR1,KRT5,GPAT2,SPIN2B,ARL4C,CLN3,PRTN3,FAM72A,FLNA,RPS26,UBL5,PFDN6,RNF5,AGPAT1,MRPL53,PSMB10,DDAH2,ALG3,PAM16,C19ORF24,MCTS1,GPX1,APOC2,PRSS56,NME1,ATP5J2,ARPC1A,ATP5O,TMEM141,HS3ST5,CHCHD10,CHMP4A,DYX1C1,HMBS,STH,MRPL12,MRM1",1.14744902579554
"1334","lightyellow",TRUE,4.96e-06,8577,407,255,0.627,0.03,"GO:0044444","CC",1,"cytoplasmic part",2,"CACNG3,CCDC124,UQCRC1,IGF1,DEF6,RPL26L1,METTL1,HEXB,HOMER3,AKR7A2,MRPL43,ARSF,RFXANK,FAR2,NTHL1,NDUFB4,NUCB2,EIF2B3,EXOSC5,SCTR,TDRD3,SLC27A5,PPEF1,COQ9,TESC,BRAP,LGALS1,IFT27,VTI1B,LGMN,DOK5,SPEF1,HM13,SLC32A1,CST3,MAP1LC3A,GPR143,CCDC22,ACP5,CORO1A,COG4,UBXN8,TRMT1,TIMM44,TIMM50,PRKD2,BCAT2,CHCHD2,CYP3A5,NUDT1,MYL7,PTGDS,ACTA2,LHPP,TUBD1,GOSR2,SLC25A11,NUP88,DUSP3,LAMTOR3,NDUFC1,MFSD10,DCPS,SLC15A3,PRMT8,ARPC3,MRPL51,COPS7A,ACOT13,GMDS,BNIP1,HEMK1,SLC30A3,MPV17,FNDC4,NDUFS7,AAK1,WDR77,PRDM2,MRPS15,PRRC2C,RAB32,ELOVL3,PDZD11,ENY2,MTERFD3,CAT,ANXA11,NPY,NAGK,SIRT5,SERPINB6,NQO2,NDUFA1,COX6B1,MAP2K2,BAIAP2L2,GAD1,TXNDC17,DOHH,GALNT8,APOE,ATP8B3,LSM7,PDHA1,LPIN3,CASP9,MPRIP,RNF128,C14ORF1,LAMTOR5,NGF,TFCP2,COX5B,RAC1,CIB2,NDUFB5,MRPL47,GAD2,DNAJC1,DNAJB5,SULF1,ATIC,ARHGAP24,MMAB,SERF2,RHCG,RLBP1,GALNS,PTRH2,EIF4A3,FN3KRP,GEMIN7,NOSIP,MGST3,MRPL9,MARCH4,GRIP2,NKD2,SRD5A1,CRHBP,CXCL14,DENND2A,COMMD3,RSU1,PGAP2,EIF3M,SACS,HOMER1,FARP1,DDAH1,MRPL39,VOPP1,MOV10,GPR61,C14ORF2,UQCRB,AIFM1,LYZL4,WDR66,ATP5G1,FNDC5,PDE9A,CSTB,C21ORF33,FLAD1,JOSD2,RNF123,MAP9,UQCRQ,PGAM2,COX6C,TMEM71,FUNDC2,TAF10,PPIB,MRPL16,SNRPD1,ACSF2,ATP5L,MYO5B,CDT1,YIF1B,ATP5H,COPS6,ACOX2,TMEM223,ATP5I,ADRB2,KCNAB1,MRPL1,TRAPPC1,SLN,NDUFA3,PAQR8,EXOSC1,MRPL36,CAMTA1,SCG2,LAMB2,MRPL52,COQ2,PTPRM,FKBP2,PHOSPHO1,MRPL11,NDUFA11,ATR,TBC1D10C,RMI2,MSRA,BDNF,PXMP2,NDUFAF3,STAP2,MPI,EXOC3L1,RNF135,COA4,NDUFB1,UQCR10,INPP5J,KRT5,GPAT2,SPIN2B,ARL4C,CLN3,PRTN3,FAM72A,FLNA,RPS26,RNF5,AGPAT1,MRPL53,PSMB10,DDAH2,ALG3,PAM16,MCTS1,GPX1,APOC2,PRSS56,NME1,ATP5J2,ARPC1A,ATP5O,TMEM141,HS3ST5,CHCHD10,CHMP4A,DYX1C1,HMBS,STH,MRPL12,MRM1",1.41169016510702
"1335","lightyellow",TRUE,0.00108,22,407,7,0.017,0.318,"GO:0045259","CC",1,"proton-transporting ATP synthase complex",1,"C14ORF2,ATP5G1,ATP5L,ATP5H,ATP5I,ATP5J2,ATP5O",7.44878512772756
"1336","lightyellow",TRUE,6.22e-10,1278,407,73,0.179,0.057,"GO:0005739","CC",1,"mitochondrion",1,"UQCRC1,MRPL43,NTHL1,NDUFB4,COQ9,TRMT1,TIMM44,TIMM50,BCAT2,CHCHD2,NUDT1,SLC25A11,NDUFC1,DCPS,MRPL51,HEMK1,MPV17,NDUFS7,MRPS15,RAB32,ENY2,MTERFD3,CAT,SIRT5,NDUFA1,COX6B1,MAP2K2,PDHA1,COX5B,NDUFB5,MRPL47,MMAB,PTRH2,MRPL9,SACS,MRPL39,C14ORF2,UQCRB,AIFM1,ATP5G1,C21ORF33,UQCRQ,COX6C,TMEM71,FUNDC2,MRPL16,ACSF2,ATP5L,ATP5H,TMEM223,ATP5I,MRPL1,NDUFA3,MRPL36,MRPL52,COQ2,MRPL11,NDUFA11,BDNF,NDUFAF3,COA4,NDUFB1,UQCR10,GPAT2,CLN3,MRPL53,PAM16,GPX1,ATP5J2,ATP5O,CHCHD10,MRPL12,MRM1",3.22304687280082
"1337","lightyellow",TRUE,7.32e-11,857,407,59,0.145,0.069,"GO:0044429","CC",1,"mitochondrial part",2,"UQCRC1,MRPL43,NDUFB4,COQ9,TIMM44,TIMM50,BCAT2,CHCHD2,NUDT1,SLC25A11,NDUFC1,MRPL51,MPV17,NDUFS7,MRPS15,RAB32,MTERFD3,SIRT5,NDUFA1,COX6B1,PDHA1,COX5B,NDUFB5,MRPL47,MMAB,MRPL9,MRPL39,C14ORF2,UQCRB,AIFM1,ATP5G1,UQCRQ,COX6C,FUNDC2,MRPL16,ACSF2,ATP5L,ATP5H,ATP5I,MRPL1,NDUFA3,MRPL36,MRPL52,COQ2,MRPL11,NDUFA11,NDUFAF3,COA4,NDUFB1,UQCR10,GPAT2,MRPL53,PAM16,GPX1,ATP5J2,ATP5O,CHCHD10,MRPL12,MRM1",3.85834574642688
"1338","lightyellow",TRUE,1.55e-13,251,407,34,0.084,0.135,"GO:0098798","CC",1,"mitochondrial protein complex",3,"UQCRC1,MRPL43,NDUFB4,TIMM50,NDUFC1,MRPL51,NDUFS7,MRPS15,NDUFA1,COX5B,NDUFB5,MRPL47,MRPL9,MRPL39,C14ORF2,UQCRB,ATP5G1,UQCRQ,MRPL16,ATP5L,ATP5H,ATP5I,NDUFA3,MRPL36,MRPL52,MRPL11,NDUFA11,NDUFB1,UQCR10,MRPL53,PAM16,ATP5J2,ATP5O,MRPL12",5.844359757117
"1339","lightyellow",TRUE,0.000931,82,407,12,0.029,0.146,"GO:0005761","CC",1,"mitochondrial ribosome",4,"MRPL43,MRPL51,MRPS15,MRPL47,MRPL9,MRPL39,MRPL16,MRPL36,MRPL52,MRPL11,MRPL53,MRPL12",6.57331639037366
"1340","lightyellow",TRUE,2.67e-13,578,407,51,0.125,0.088,"GO:0005740","CC",1,"mitochondrial envelope",3,"UQCRC1,MRPL43,NDUFB4,COQ9,TIMM44,TIMM50,CHCHD2,SLC25A11,NDUFC1,MRPL51,MPV17,NDUFS7,MRPS15,RAB32,SIRT5,NDUFA1,COX6B1,COX5B,NDUFB5,MRPL47,MRPL9,MRPL39,C14ORF2,UQCRB,AIFM1,ATP5G1,UQCRQ,COX6C,FUNDC2,MRPL16,ATP5L,ATP5H,ATP5I,MRPL1,NDUFA3,MRPL36,MRPL52,COQ2,MRPL11,NDUFA11,NDUFAF3,COA4,NDUFB1,UQCR10,GPAT2,MRPL53,PAM16,ATP5J2,ATP5O,CHCHD10,MRPL12",4.23090980319294
"1341","lightyellow",TRUE,7.46e-12,539,407,47,0.115,0.087,"GO:0031966","CC",1,"mitochondrial membrane",3,"UQCRC1,MRPL43,NDUFB4,COQ9,TIMM44,TIMM50,SLC25A11,NDUFC1,MRPL51,MPV17,NDUFS7,MRPS15,RAB32,NDUFA1,COX6B1,COX5B,NDUFB5,MRPL47,MRPL9,MRPL39,C14ORF2,UQCRB,AIFM1,ATP5G1,UQCRQ,COX6C,FUNDC2,MRPL16,ATP5L,ATP5H,ATP5I,MRPL1,NDUFA3,MRPL36,MRPL52,COQ2,MRPL11,NDUFA11,NDUFAF3,NDUFB1,UQCR10,GPAT2,MRPL53,PAM16,ATP5J2,ATP5O,MRPL12",4.32531948766402
"1342","lightyellow",TRUE,1.03e-07,201,407,24,0.059,0.119,"GO:0044455","CC",1,"mitochondrial membrane part",4,"UQCRC1,NDUFB4,TIMM50,NDUFC1,NDUFS7,NDUFA1,COX5B,NDUFB5,C14ORF2,UQCRB,ATP5G1,UQCRQ,FUNDC2,ATP5L,ATP5H,ATP5I,NDUFA3,COQ2,NDUFA11,NDUFB1,UQCR10,PAM16,ATP5J2,ATP5O",5.59248713736193
"1343","lightyellow",TRUE,1.38e-14,402,407,44,0.108,0.109,"GO:0005743","CC",1,"mitochondrial inner membrane",4,"UQCRC1,MRPL43,NDUFB4,COQ9,TIMM44,TIMM50,SLC25A11,NDUFC1,MRPL51,MPV17,NDUFS7,MRPS15,NDUFA1,COX6B1,COX5B,NDUFB5,MRPL47,MRPL9,MRPL39,C14ORF2,UQCRB,AIFM1,ATP5G1,UQCRQ,COX6C,MRPL16,ATP5L,ATP5H,ATP5I,MRPL1,NDUFA3,MRPL36,MRPL52,COQ2,MRPL11,NDUFA11,NDUFAF3,NDUFB1,UQCR10,MRPL53,PAM16,ATP5J2,ATP5O,MRPL12",4.65608745256506
"1344","lightyellow",TRUE,1.69e-09,137,407,22,0.054,0.161,"GO:0098800","CC",1,"inner mitochondrial membrane protein complex",5,"UQCRC1,NDUFB4,TIMM50,NDUFC1,NDUFS7,NDUFA1,COX5B,NDUFB5,C14ORF2,UQCRB,ATP5G1,UQCRQ,ATP5L,ATP5H,ATP5I,NDUFA3,NDUFA11,NDUFB1,UQCR10,PAM16,ATP5J2,ATP5O",6.04391438103473
"1345","lightyellow",TRUE,0.00108,22,407,7,0.017,0.318,"GO:0005753","CC",1,"mitochondrial proton-transporting ATP synthase complex",6,"C14ORF2,ATP5G1,ATP5L,ATP5H,ATP5I,ATP5J2,ATP5O",7.58231652035208
"1346","lightyellow",TRUE,0.000268,88,407,13,0.032,0.148,"GO:0005746","CC",1,"mitochondrial respiratory chain",5,"UQCRC1,NDUFB4,NDUFC1,NDUFS7,NDUFA1,COX5B,NDUFB5,UQCRB,UQCRQ,NDUFA3,NDUFA11,NDUFB1,UQCR10",6.36697995737583
"1347","lightyellow",TRUE,0.0294,113,407,12,0.029,0.106,"GO:0015934","CC",1,"large ribosomal subunit",1,"RPL26L1,MRPL43,MRPL51,MRPL47,MRPL9,MRPL39,MRPL16,MRPL36,MRPL52,MRPL11,MRPL53,MRPL12",6.51269176855723
"1348","lightyellow",TRUE,4.48e-05,51,407,11,0.027,0.216,"GO:0000315","CC",1,"organellar large ribosomal subunit",2,"MRPL43,MRPL51,MRPL47,MRPL9,MRPL39,MRPL16,MRPL36,MRPL52,MRPL11,MRPL53,MRPL12",7.58231652035208
"1349","lightyellow",TRUE,4.48e-05,51,407,11,0.027,0.216,"GO:0005762","CC",1,"mitochondrial large ribosomal subunit",3,"MRPL43,MRPL51,MRPL47,MRPL9,MRPL39,MRPL16,MRPL36,MRPL52,MRPL11,MRPL53,MRPL12",7.58231652035208
"1350","lightyellow",TRUE,0.00139,101,407,13,0.032,0.129,"GO:1990204","CC",3,"oxidoreductase complex",1,"UQCRC1,NDUFB4,NDUFC1,NDUFS7,NDUFA1,PDHA1,NDUFB5,UQCRB,UQCRQ,NDUFA3,NDUFA11,NDUFB1,UQCR10",6.18890469146333
"1351","lightyellow",TRUE,0.0485,8,407,4,0.01,0.5,"GO:0016679","MF",7,"oxidoreductase activity, acting on diphenols and related substances as donors",1,"UQCRC1,UQCRB,UQCRQ,UQCR10",8.87926355387188
"1352","lightyellow",TRUE,0.0485,8,407,4,0.01,0.5,"GO:0016681","MF",7,"oxidoreductase activity, acting on diphenols and related substances as donors, cytochrome as acceptor",2,"UQCRC1,UQCRB,UQCRQ,UQCR10",9.0127949464964
"1353","lightyellow",TRUE,0.0485,8,407,4,0.01,0.5,"GO:0008121","MF",7,"ubiquinol-cytochrome-c reductase activity",3,"UQCRC1,UQCRB,UQCRQ,UQCR10",9.0127949464964
"1354","lightyellow",TRUE,9.81e-09,171,176,22,0.125,0.129,"KEGG:05010","keg",15,"Alzheimer disease",1,"UQCRC1,NDUFB4,GRIN2D,NDUFC1,NDUFS7,NDUFA1,COX6B1,APOE,CASP9,COX5B,NDUFB5,UQCRB,ATP5G1,GRIN2C,UQCRQ,COX6C,ATP5H,NDUFA3,NDUFA11,NDUFB1,UQCR10,ATP5O",NA
"1355","lightyellow",TRUE,5.06e-05,149,176,16,0.091,0.107,"KEGG:04932","keg",14,"Non-alcoholic fatty liver disease (NAFLD)",1,"UQCRC1,NDUFB4,NDUFC1,NDUFS7,NDUFA1,COX6B1,COX5B,RAC1,NDUFB5,UQCRB,UQCRQ,COX6C,NDUFA3,NDUFA11,NDUFB1,UQCR10",NA
"1356","lightyellow",TRUE,5.62e-11,133,176,22,0.125,0.165,"KEGG:00190","keg",6,"Oxidative phosphorylation",1,"UQCRC1,NDUFB4,LHPP,NDUFC1,NDUFS7,NDUFA1,COX6B1,COX5B,NDUFB5,UQCRB,ATP5G1,UQCRQ,COX6C,ATP5L,ATP5H,ATP5I,NDUFA3,NDUFA11,NDUFB1,UQCR10,ATP5J2,ATP5O",NA
"1357","lightyellow",TRUE,1.02e-07,142,176,19,0.108,0.134,"KEGG:05012","keg",13,"Parkinson disease",1,"UQCRC1,NDUFB4,NDUFC1,NDUFS7,NDUFA1,COX6B1,CASP9,COX5B,NDUFB5,UQCRB,ATP5G1,UQCRQ,COX6C,ATP5H,NDUFA3,NDUFA11,NDUFB1,UQCR10,ATP5O",NA
"1358","lightyellow",TRUE,6.61e-07,194,176,21,0.119,0.108,"KEGG:05016","keg",16,"Huntington disease",1,"UQCRC1,NDUFB4,NDUFC1,NDUFS7,NDUFA1,COX6B1,CASP9,COX5B,NDUFB5,UQCRB,ATP5G1,UQCRQ,COX6C,ATP5H,NDUFA3,NDUFA11,BDNF,NDUFB1,UQCR10,GPX1,ATP5O",NA
"1359","lightyellow",TRUE,9.83e-08,229,176,24,0.136,0.105,"KEGG:04714","keg",10,"Thermogenesis",1,"UQCRC1,NDUFB4,SMARCA2,NDUFC1,NDUFS7,NDUFA1,COX6B1,COX5B,NDUFB5,UQCRB,ATP5G1,UQCRQ,COX6C,ATP5L,ATP5H,ATP5I,NDUFA3,NDUFA11,NDUFAF3,COA4,NDUFB1,UQCR10,ATP5J2,ATP5O",NA
"1360","lightyellow",TRUE,0.000921,1297,176,55,0.312,0.042,"KEGG:01100","keg",9,"Metabolic pathways",1,"UQCRC1,HEXB,NDUFB4,SLC27A5,ACP5,BCAT2,TWISTNB,CYP3A5,PTGDS,NDUFC1,GMDS,NDUFS7,ELOVL3,PLA2G12A,NAGK,NDUFA1,COX6B1,PLA2G5,GAD1,GALNT8,PDHA1,LPIN3,COX5B,NDUFB5,GAD2,ATIC,MMAB,RDH12,GALNS,UQCRB,ATP5G1,FLAD1,UQCRQ,PGAM2,COX6C,ATP5L,ATP5H,ACOX2,ATP5I,NDUFA3,COQ2,PHOSPHO1,NDUFA11,MPI,NDUFB1,UQCR10,INPP5J,GPAT2,AGPAT1,ASPDH,ALG3,NME1,ATP5J2,ATP5O,HMBS",NA
"1361","lightyellow",TRUE,0.000308,94,272,13,0.048,0.138,"REAC:R-HSA-5368287","rea",8,"Mitochondrial translation",1,"MRPL43,MRPL51,MRPS15,MRPL47,MRPL9,MRPL39,MRPL16,MRPL1,MRPL36,MRPL52,MRPL11,MRPL53,MRPL12",NA
"1362","lightyellow",TRUE,0.000141,88,272,13,0.048,0.148,"REAC:R-HSA-5389840","rea",8,"Mitochondrial translation elongation",2,"MRPL43,MRPL51,MRPS15,MRPL47,MRPL9,MRPL39,MRPL16,MRPL1,MRPL36,MRPL52,MRPL11,MRPL53,MRPL12",NA
"1363","lightyellow",TRUE,0.000141,88,272,13,0.048,0.148,"REAC:R-HSA-5368286","rea",8,"Mitochondrial translation initiation",2,"MRPL43,MRPL51,MRPS15,MRPL47,MRPL9,MRPL39,MRPL16,MRPL1,MRPL36,MRPL52,MRPL11,MRPL53,MRPL12",NA
"1364","lightyellow",TRUE,0.000141,88,272,13,0.048,0.148,"REAC:R-HSA-5419276","rea",8,"Mitochondrial translation termination",2,"MRPL43,MRPL51,MRPS15,MRPL47,MRPL9,MRPL39,MRPL16,MRPL1,MRPL36,MRPL52,MRPL11,MRPL53,MRPL12",NA
"1365","lightyellow",TRUE,0.0476,31,272,6,0.022,0.194,"REAC:R-HSA-8949613","rea",5,"Cristae formation",1,"ATP5G1,ATP5L,ATP5H,ATP5I,ATP5J2,ATP5O",NA
"1366","lightyellow",TRUE,3.91e-08,174,272,23,0.085,0.132,"REAC:R-HSA-1428517","rea",12,"The citric acid (TCA) cycle and respiratory electron transport",1,"UQCRC1,NDUFB4,NDUFC1,NDUFS7,NDUFA1,COX6B1,PDHA1,COX5B,NDUFB5,UQCRB,ATP5G1,UQCRQ,COX6C,ATP5L,ATP5H,ATP5I,NDUFA3,NDUFA11,NDUFAF3,NDUFB1,UQCR10,ATP5J2,ATP5O",NA
